%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
124.0, -3720.917251219422, -981.8674304327286, 9586.082051525362, -14566.162474890052, -187500.02235174447, -8081.74259444983, -2520.9862018807175, -339.2324255981953, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6790871324709E9, 0.0, 2023-03-17 14:05:32.470
125.0, -3694.564544506615, -930.3466594632458, 9633.423046281701, -14526.085797081685, -187500.02235174447, -8026.511433900766, -2479.233143238204, -281.45316618122655, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132478486E9, 0.0, 2023-03-17 14:05:32.478
126.0, -3752.0979347345756, -985.2201921010247, 9600.253057510026, -14615.313960947271, -187500.02235174447, -8084.670672973475, -2568.3719001259688, -335.1420563628741, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132478509E9, 0.0, 2023-03-17 14:05:32.478
127.0, -3773.0415192891983, -1042.1947887176025, 9541.244452148016, -14667.70644995051, -187500.02235174447, -8173.742374627874, -2584.934542767351, -414.334286968027, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6790871324864E9, 0.0, 2023-03-17 14:05:32.486
128.0, -3733.523635092215, -992.3951020711783, 9579.175362488671, -14588.804792023277, -187500.02235174447, -8104.787242983251, -2538.688783489321, -362.85821948745485, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713248642E9, 0.0, 2023-03-17 14:05:32.486
129.0, -3681.466422255805, -917.3602959347124, 9646.38705806578, -14513.367654486616, -187500.02235174447, -8027.316096701157, -2473.578151891011, -286.19173600575164, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132494656E9, 0.0, 2023-03-17 14:05:32.494
130.0, -3738.97746073931, -965.1483255801589, 9619.900240886242, -14592.470478113948, -187500.02235174447, -8076.735803691841, -2519.2874693021145, -336.46080928573724, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132494716E9, 0.0, 2023-03-17 14:05:32.494
131.0, -3783.2562665052733, -1052.5659981448648, 9533.354286355292, -14678.547046011336, -187500.02235174447, -8181.610188676142, -2624.228909519781, -430.94163309832015, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132500653E9, 0.0, 2023-03-17 14:05:32.500
132.0, -3757.305891192662, -1021.3182593963456, 9554.789609287931, -14624.56758315177, -187500.02235174447, -8153.402287173544, -2624.5418339421553, -378.39268188389326, 1.006, 0.0, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713250813E9, 0.0, 2023-03-17 14:05:32.508
133.0, -3686.629675224981, -933.7664763649078, 9625.085845599871, -14532.523099484813, -187500.02235174447, -8066.811629153684, -2521.7014577032874, -314.75726541963405, 1.008, -0.008, 0.202, 192.0, 31.0, 128.0, 255.0, 192.0, 6.0, 80.0, 0.0, 0.0, 0.0, 1.679087132508158E9, 0.0, 2023-03-17 14:05:32.508
134.0, -3719.6879052743802, -948.406868983134, 9625.398770022246, -14580.020556452342, -187500.02235174447, -8073.472449001366, -2482.429442695313, -344.1498093783628, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132516185E9, 0.0, 2023-03-17 14:05:32.516
135.0, -3763.720841851335, -1032.7400008130076, 9547.614699317777, -14674.411973287104, -187500.02235174447, -8159.124333754103, -2584.912191022896, -402.13023449542936, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132516247E9, 0.0, 2023-03-17 14:05:32.516
136.0, -3750.823885300623, -1020.2453756624909, 9552.532083097945, -14639.744417636923, -187500.02235174447, -8147.255557448335, -2589.6507608474208, -377.00687372766424, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132523251E9, 0.0, 2023-03-17 14:05:32.523
137.0, -3672.369262262495, -924.9151855606062, 9635.993496894062, -14528.566840716225, -187500.02235174447, -8050.092524301115, -2498.9026783588743, -283.2189539931958, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132523271E9, 0.0, 2023-03-17 14:05:32.523
138.0, -3700.0630736426206, -926.3233454612906, 9658.009965182539, -14561.110980643152, -187500.02235174447, -8024.522128644244, -2492.8006521225757, -279.1732882467852, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132530688E9, 0.0, 2023-03-17 14:05:32.530
139.0, -3770.7839930992122, -1031.5106548679657, 9567.84302804983, -14674.926063409575, -187500.02235174447, -8138.001935243838, -2592.6235428599766, -395.335304181016, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132530706E9, 0.0, 2023-03-17 14:05:32.530
140.0, -3773.600312900581, -1045.4804951525325, 9545.290117894427, -14661.492664991936, -187500.02235174447, -8164.175828001003, -2618.0821797945714, -402.3314001955271, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132538797E9, 0.0, 2023-03-17 14:05:32.538
141.0, -3698.297285830651, -950.1056015617373, 9621.71073218712, -14550.851529938165, -187500.02235174447, -8072.041937356226, -2509.1844808083156, -323.7426666906675, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132538816E9, 0.0, 2023-03-17 14:05:32.538
142.0, -3679.4547652548276, -899.8141765372965, 9686.799012040974, -14532.456044251448, -187500.02235174447, -8005.63490457951, -2453.327471414503, -265.02463400657587, 1.008, -0.008, 0.202, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132546708E9, 0.0, 2023-03-17 14:05:32.546
143.0, -3747.851103288067, -996.5525265398654, 9604.14226104525, -14652.66372593209, -187500.02235174447, -8092.69494923293, -2585.001598000717, -367.5073823341587, 1.014, -0.01, 0.20400000000000001, 192.0, 31.0, 176.0, 255.0, 176.0, 6.0, 96.0, 0.0, 0.0, 0.0, 1.679087132546728E9, 0.0, 2023-03-17 14:05:32.546
144.0, -3785.200868272885, -1061.529047671443, 9533.30958286638, -14701.43523233357, -187500.02235174447, -8173.943540327971, -2640.5009794832445, -429.1758452863509, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713255343E9, 0.0, 2023-03-17 14:05:32.553
145.0, -3710.5013383032488, -971.8314971722958, 9606.198621535137, -14583.21685590945, -187500.02235174447, -8096.047710901226, -2555.7431645087204, -352.19643738227336, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132553444E9, 0.0, 2023-03-17 14:05:32.553
146.0, -3697.559678263626, -933.1629792646146, 9643.950717920152, -14561.625070765624, -187500.02235174447, -8036.748532861297, -2455.3167766710253, -299.4239687232934, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132560418E9, 0.0, 2023-03-17 14:05:32.560
147.0, -3749.0357457441983, -997.2677823624352, 9600.364816232302, -14649.892109619632, -187500.02235174447, -8094.661902744998, -2508.268059285648, -344.5744925230137, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132568315E9, 0.0, 2023-03-17 14:05:32.568
148.0, -3770.7169378658464, -1050.1296579992363, 9543.993716716019, -14690.594636272746, -187500.02235174447, -8151.61414761712, -2586.901496279418, -399.00099027168636, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132568349E9, 0.0, 2023-03-17 14:05:32.568
149.0, -3725.4770070883046, -987.8353462022957, 9589.032481793462, -14602.662873585568, -187500.02235174447, -8090.191553853936, -2536.9006439328964, -345.06623090103045, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132576458E9, 0.0, 2023-03-17 14:05:32.576
150.0, -3679.4771169992828, -913.6275546106762, 9663.061459429438, -14540.949707144466, -187500.02235174447, -8012.183965704914, -2464.39158491988, -265.8516485514222, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132576571E9, 0.0, 2023-03-17 14:05:32.576
151.0, -3736.8987485049665, -972.5914564837763, 9625.175252577694, -14630.84842334371, -187500.02235174447, -8069.627948955053, -2527.267042072659, -311.62802119589105, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132583077E9, 0.0, 2023-03-17 14:05:32.583
152.0, -3747.806399799156, -1020.8712245072395, 9576.5602083874, -14675.23898783195, -187500.02235174447, -8134.4256561309885, -2574.563333340089, -387.0204552436418, 1.014, -0.01, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132583095E9, 0.0, 2023-03-17 14:05:32.583
153.0, -3723.4429983428718, -987.3212560798236, 9595.738005130053, -14620.410158683082, -187500.02235174447, -8107.737673251352, -2541.259234101681, -367.8873619898989, 1.014, -0.008, 0.198, 192.0, 31.0, 176.0, 255.0, 192.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132590946E9, 0.0, 2023-03-17 14:05:32.590
154.0, -3688.171945592397, -933.341793220257, 9638.318078317414, -14566.475399312425, -187500.02235174447, -8051.031297568238, -2497.4721667137346, -303.2461170251509, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132590966E9, 0.0, 2023-03-17 14:05:32.590
155.0, -3729.925004234911, -961.7732121674076, 9633.065418370417, -14628.680304131545, -187500.02235174447, -8066.252835542302, -2514.4818442442233, -310.2198612952067, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132599062E9, 0.0, 2023-03-17 14:05:32.599
156.0, -3752.6120248570473, -1025.922718754139, 9568.5582838724, -14687.62185426019, -187500.02235174447, -8140.5276823672875, -2614.7517698707306, -403.8736705629433, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713259908E9, 0.0, 2023-03-17 14:05:32.599
157.0, -3736.854045016056, -1003.6380295321977, 9577.119001998783, -14641.934888593541, -187500.02235174447, -8140.32651666719, -2600.6701708638875, -346.72025999072315, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132606124E9, 0.0, 2023-03-17 14:05:32.606
158.0, -3676.437279753361, -922.0094587814164, 9641.648488241255, -14556.12654162962, -187500.02235174447, -8064.97878610835, -2507.8657278854525, -288.49396568464823, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132606141E9, 0.0, 2023-03-17 14:05:32.606
159.0, -3731.1319984354973, -958.4428022435668, 9624.012961866018, -14626.333370963737, -187500.02235174447, -8063.637681441031, -2500.891983615397, -334.918538918321, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132613626E9, 0.0, 2023-03-17 14:05:32.613
160.0, -3780.976388570832, -1048.3191666983566, 9539.880995736241, -14725.48570936748, -187500.02235174447, -8161.873598322106, -2585.292170678636, -417.3517724694935, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132613647E9, 0.0, 2023-03-17 14:05:32.613
161.0, -3757.462353403849, -1028.9402042556053, 9555.057830221394, -14680.201075101028, -187500.02235174447, -8134.55976659772, -2583.235810188748, -391.4684523902479, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132620758E9, 0.0, 2023-03-17 14:05:32.620
162.0, -3685.266218813207, -938.1250665336927, 9631.321982302903, -14573.382088349115, -187500.02235174447, -8059.3461465056125, -2512.850166898986, -309.5046054726369, 1.014, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132628753E9, 0.0, 2023-03-17 14:05:32.628
163.0, -3714.0552656716427, -939.7120403900195, 9644.442456298168, -14599.354815406183, -187500.02235174447, -8056.194550537414, -2519.0192483686506, -308.20820429422906, 1.01, -0.01, 0.20800000000000002, 192.0, 31.0, 144.0, 255.0, 176.0, 6.0, 128.0, 0.0, 0.0, 0.0, 1.679087132628787E9, 0.0, 2023-03-17 14:05:32.628
164.0, -3773.399147200483, -1036.4280386481332, 9559.014088989985, -14706.084395180273, -187500.02235174447, -8152.731734839886, -2586.1415369679376, -392.3178186795496, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132635728E9, 0.0, 2023-03-17 14:05:32.635
165.0, -3762.1562197394637, -1036.3609834147674, 9551.436847619636, -14689.409993816615, -187500.02235174447, -8148.462551648921, -2593.8975922939294, -404.0748362630411, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132635747E9, 0.0, 2023-03-17 14:05:32.635
166.0, -3696.2856288296734, -950.9326161065836, 9622.604801965334, -14590.41411762406, -187500.02235174447, -8070.186742566436, -2520.6509257138882, -343.4122018113377, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132643365E9, 0.0, 2023-03-17 14:05:32.643
167.0, -3693.2010880948415, -918.8131593243074, 9665.38604085279, -14587.396632122593, -187500.02235174447, -8026.623192623043, -2487.3915299643913, -302.4861577136705, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132643384E9, 0.0, 2023-03-17 14:05:32.643
168.0, -3738.5527775946593, -987.7235874800191, 9611.585391948867, -14678.502342522424, -187500.02235174447, -8095.868896945584, -2552.1221819069606, -360.48893457519233, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132651327E9, 0.0, 2023-03-17 14:05:32.651
169.0, -3755.5177516362373, -1038.4843991380214, 9554.096705209817, -14701.882267222676, -187500.02235174447, -8150.027173760793, -2611.130787268971, -388.71918782224515, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132651344E9, 0.0, 2023-03-17 14:05:32.651
170.0, -3696.620904996503, -970.1998198270584, 9608.769072147497, -14596.046757226797, -187500.02235174447, -8081.876704916562, -2523.3107833040694, -304.52016645910345, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132658373E9, 0.0, 2023-03-17 14:05:32.658
171.0, -3676.7725559201904, -925.4516274275336, 9659.172255894215, -14565.715440000946, -187500.02235174447, -8036.770884605752, -2471.4323844233018, -261.7165758271904, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132658397E9, 0.0, 2023-03-17 14:05:32.658
172.0, -3739.916234006433, -998.3853695852006, 9607.830298880375, -14666.678269705568, -187500.02235174447, -8101.03214991476, -2541.303937590592, -347.3014053465611, 1.01, -0.01, 0.20800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132666169E9, 0.0, 2023-03-17 14:05:32.666
173.0, -3755.7412690807905, -1042.6418236067086, 9559.528179112456, -14704.922104468598, -187500.02235174447, -8145.132141725081, -2581.134746209949, -416.3235922245494, 1.008, -0.008, 0.20400000000000001, 192.0, 31.0, 128.0, 255.0, 192.0, 6.0, 96.0, 0.0, 0.0, 0.0, 1.67908713266619E9, 0.0, 2023-03-17 14:05:32.666
174.0, -3715.3963703389613, -988.9976369139716, 9596.006226063517, -14626.981571552942, -187500.02235174447, -8091.756175965807, -2537.7947137111087, -339.07596338700813, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132674498E9, 0.0, 2023-03-17 14:05:32.674
175.0, -3677.9124948874114, -930.1007902742375, 9648.823398211409, -14569.35877434716, -187500.02235174447, -8039.386038707023, -2491.9289340888186, -270.14318348684117, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132674536E9, 0.0, 2023-03-17 14:05:32.674
176.0, -3730.953184479855, -981.5768577548097, 9624.99643862205, -14648.685115419044, -187500.02235174447, -8087.151716608014, -2544.299071347603, -331.3422598054719, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132681068E9, 0.0, 2023-03-17 14:05:32.681
177.0, -3769.9346268099102, -1061.104364526792, 9543.79255101592, -14723.652866322145, -187500.02235174447, -8159.28079596529, -2612.270726236192, -418.4693596922588, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132681089E9, 0.0, 2023-03-17 14:05:32.681
178.0, -3736.9211002494217, -1017.3620006277563, 9572.89452229673, -14657.715220178989, -187500.02235174447, -8119.114711179103, -2583.0793479775607, -404.00778102967513, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132687978E9, 0.0, 2023-03-17 14:05:32.687
179.0, -3678.2477710542407, -939.600281667743, 9640.173273107204, -14583.686242543012, -187500.02235174447, -8048.505550444788, -2497.271001013637, -307.9399833607654, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132695593E9, 0.0, 2023-03-17 14:05:32.695
180.0, -3725.4770070883046, -975.698348963064, 9624.392941521757, -14652.484911976448, -187500.02235174447, -8074.388870524034, -2527.7364287062205, -294.3277709874834, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713269563E9, 0.0, 2023-03-17 14:05:32.695
181.0, -3748.0299172437094, -1041.7701055729515, 9564.087934981339, -14718.377854630693, -187500.02235174447, -8157.358545942134, -2615.3776187154795, -401.79495832859976, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132703581E9, 0.0, 2023-03-17 14:05:32.703
182.0, -3729.433265856894, -1020.5135965959546, 9574.056813008407, -14675.753077954421, -187500.02235174447, -8145.266252191813, -2605.9898860442504, -386.93104826582055, 1.008, -0.008, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132703624E9, 0.0, 2023-03-17 14:05:32.703
183.0, -3673.889180885456, -944.1600375366256, 9634.42887478219, -14600.070071228753, -187500.02235174447, -8046.583300421632, -2494.454681212268, -307.80587289403354, 1.004, -0.012, 0.20400000000000001, 192.0, 31.0, 96.0, 255.0, 160.0, 6.0, 96.0, 0.0, 0.0, 0.0, 1.679087132711574E9, 0.0, 2023-03-17 14:05:32.711
184.0, -3708.2438121132627, -955.2465027864579, 9637.915746917219, -14640.929060093053, -187500.02235174447, -8043.632870153531, -2477.042672281584, -295.6241721658912, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132711616E9, 0.0, 2023-03-17 14:05:32.711
185.0, -3741.637318329492, -1027.1967681880915, 9571.195789718127, -14715.29331389586, -187500.02235174447, -8131.832853774173, -2561.1522866669043, -379.71143480675636, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132718188E9, 0.0, 2023-03-17 14:05:32.718
186.0, -3731.109646691042, -1023.3746198862339, 9570.636996106745, -14689.968787427997, -187500.02235174447, -8142.427580645988, -2580.5088973652005, -398.7104175937674, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132718215E9, 0.0, 2023-03-17 14:05:32.718
187.0, -3661.81923887959, -935.889892088162, 9646.297651087958, -14592.559885091769, -187500.02235174447, -8054.205245280892, -2508.044541841095, -324.25675681313953, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132726271E9, 0.0, 2023-03-17 14:05:32.726
188.0, -3678.091308843054, -929.9666798075057, 9667.375346109313, -14610.240114955917, -187500.02235174447, -8026.645544367498, -2521.366181536458, -291.04206455255326, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132726297E9, 0.0, 2023-03-17 14:05:32.726
189.0, -3732.0931234470754, -1021.050038462882, 9587.020824792484, -14716.455604607536, -187500.02235174447, -8135.744409053852, -2547.6741847603544, -367.4626788452481, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132734188E9, 0.0, 2023-03-17 14:05:32.734
190.0, -3734.685925803891, -1043.5135416404655, 9552.93441449814, -14719.562497086823, -187500.02235174447, -8151.949423783949, -2590.7012928368204, -400.78912982811096, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132734206E9, 0.0, 2023-03-17 14:05:32.734
191.0, -3667.317768015596, -958.0851743322819, 9622.09071184286, -14611.245943456406, -187500.02235174447, -8062.497742473811, -2516.7170186897542, -312.5891462074693, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132741116E9, 0.0, 2023-03-17 14:05:32.741
192.0, -3659.0029190782216, -920.668354114098, 9669.275244388014, -14590.771745535345, -187500.02235174447, -8034.535710160221, -2491.6160096664444, -289.7680151186008, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132741133E9, 0.0, 2023-03-17 14:05:32.741
193.0, -3716.603364539548, -998.4747765630218, 9610.601915192832, -14692.673348507089, -187500.02235174447, -8110.576344797176, -2566.0249669581613, -434.4732087222587, 1.004, -0.012, 0.20400000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132747873E9, 0.0, 2023-03-17 14:05:32.747
194.0, -3734.104780448053, -1043.8041143183846, 9564.713783826088, -14727.027979734896, -187500.02235174447, -8145.5791766141865, -2585.2474671897253, -422.64913590540124, 1.008, -0.008, 0.198, 192.0, 31.0, 128.0, 255.0, 192.0, 6.0, 48.0, 0.0, 0.0, 0.0, 1.679087132755817E9, 0.0, 2023-03-17 14:05:32.755
195.0, -3674.984416363766, -969.3504535377567, 9627.5221857455, -14629.328504720748, -187500.02235174447, -8066.990443109327, -2529.301050818092, -271.8195643209892, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132755829E9, 0.0, 2023-03-17 14:05:32.755
196.0, -3646.1059625275093, -918.2320139684695, 9678.037128214495, -14590.257655412872, -187500.02235174447, -8020.118834986549, -2475.656864125355, -246.69620355322405, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132763936E9, 0.0, 2023-03-17 14:05:32.763
197.0, -3707.729721990791, -990.9869421704939, 9621.822490909397, -14686.325453081781, -187500.02235174447, -8092.158507366003, -2558.872408732463, -329.7105824602345, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67908713276398E9, 0.0, 2023-03-17 14:05:32.763
198.0, -3731.9590129803437, -1051.7613353444738, 9557.717687811577, -14733.688799582578, -187500.02235174447, -8164.935787312483, -2628.162816543915, -405.3265339525383, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132771006E9, 0.0, 2023-03-17 14:05:32.771
199.0, -3689.0883671150646, -990.5399072813877, 9602.957618589118, -14645.488815961937, -187500.02235174447, -8117.4606820894105, -2552.010423184684, -358.72314676322304, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132771031E9, 0.0, 2023-03-17 14:05:32.771
200.0, -3639.1322182574536, -913.2252232104806, 9673.991462468084, -14575.237283138906, -187500.02235174447, -8036.435608438923, -2480.3507304609693, -291.7573203751231, 1.008, -0.008, 0.198, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.679087132778534E9, 0.0, 2023-03-17 14:05:32.778
